WordOrder	Word	Participant	Position	Vowel	Weight	Focus	Final	Duration	F0	H1H2	Intensity	SpectralBalance
105	sinting	S6	penult	i	heavy	in-focus	final	0.050651166516786	232.002078597251	16.092265752613	77.2415274482512	33.0945070393863
105	sinting	S6	ultima	i	heavy	in-focus	final	0.125932032665332	223.253182713887	4.45448355464981	78.652645709485	31.8612075000357
106	titi	S6	penult	i	light	in-focus	final	0.065959716678435	205.109496902094	9.82673446179891	71.690616725176	28.2991408671602
106	titi	S6	ultima	i	light	in-focus	final	0.262792045272363	205.031652958509	8.0595448926008	73.900099726989	29.3883445651343
107	tungku	S6	penult	u	heavy	in-focus	final	0.049033110200412	236.794836143934	11.7540529406666	76.6899844436877	34.9222486110286
107	tungku	S6	ultima	u	heavy	in-focus	final	0.222737599778043	209.660680474355	7.29951560347119	73.2405008996417	34.9680343087961
108	tempe	S6	penult	e	heavy	in-focus	final	0.034197636151475	226.922510545503	11.785087327334	77.2482670115931	33.3391352358305
108	tempe	S6	ultima	e	heavy	in-focus	final	0.171168107816129	105.724420033774	-20.2451903456764	76.4010242881809	29.950623672351
109	pantas	S6	penult	a	heavy	in-focus	final	0.089414948889157	219.956185966452	9.63711482234792	77.1633872233519	28.5526803477581
109	pantas	S6	ultima	a	heavy	in-focus	final	0.151548520881761	218.112262612829	11.4722402360201	75.3761389691777	28.5892452508661
111	tuntun	S6	penult	u	heavy	out-of-focus	non-final	0.078175287000022	226.255520524777	8.08036738662778	79.3922454222222	40.0639353662706
111	tuntun	S6	ultima	u	heavy	out-of-focus	non-final	0.129841290293939	255.653746955749	3.43966273755916	81.8609592801129	34.004493499116
112	tuntun	S6	penult	u	heavy	out-of-focus	non-final	0.080064319996609	219.914001654089	9.08006558445373	78.1083673508587	37.6224786884164
112	tuntun	S6	ultima	u	heavy	out-of-focus	non-final	0.166887894366027	284.380340574122	6.27645573156858	78.9275584359275	24.6185716307599
113	tuntun	S6	penult	u	heavy	out-of-focus	non-final	0.081056671310535	217.371161442561	9.33751237818218	77.7147856727728	38.8419823956343
113	tuntun	S6	ultima	u	heavy	out-of-focus	non-final	0.135261498001682	246.316449918355	4.76696913850594	79.6843832205781	27.1879678738792
114	tuntun	S6	penult	u	heavy	out-of-focus	non-final	0.087276106788067	221.722415793379	9.0749822782126	77.8674095734433	42.0016216164047
114	tuntun	S6	ultima	u	heavy	out-of-focus	non-final	0.12126794687731	265.326398048331	1.56326771109602	80.3419723969463	26.3805339726559
116	pantas	S6	penult	a	heavy	out-of-focus	non-final	0.08116128805591	218.788241548921	11.2697822252337	78.2269410211363	32.0203331618485
116	pantas	S6	ultima	a	heavy	out-of-focus	non-final	0.12845354535159	277.13268210805	7.21964503366907	79.00480281364	24.0607518139646
117	pantas	S6	penult	a	heavy	out-of-focus	non-final	0.100451048923333	216.203806638652	11.8467132362429	77.3291757146285	31.7383848235655
117	pantas	S6	ultima	a	heavy	out-of-focus	non-final	0.136192772946742	138.843645579422	-19.3314885257548	76.3238701550921	27.6475998252937
118	pantas	S6	penult	a	heavy	out-of-focus	non-final	0.102475001406788	212.19499833041	12.9141752187684	76.5993547675969	31.2711261924513
118	pantas	S6	ultima	a	heavy	out-of-focus	non-final	0.159163604111313	242.702071021993	10.5304008493893	77.7062829020499	24.0902335802964
119	pantas	S6	penult	a	heavy	out-of-focus	non-final	0.087006089427405	215.894087775782	12.8791564843828	77.6859668995268	32.4611638795468
119	pantas	S6	ultima	a	heavy	out-of-focus	non-final	0.136743353386009	269.762149082494	9.4634070607197	78.1973982024061	24.7978298345287
121	pipis	S6	penult	i	light	out-of-focus	non-final	0.067030425352982	223.702905325076	7.0778554609743	76.8667111564602	28.8847601764358
121	pipis	S6	ultima	i	light	out-of-focus	non-final	0.142893625913644	287.234803028112	3.69368719279333	78.8117613116771	22.2139934253231
122	pipis	S6	penult	i	light	out-of-focus	non-final	0.075091885359711	219.538925084583	4.96734763420192	74.3909691872574	34.3319685057124
122	pipis	S6	ultima	i	light	out-of-focus	non-final	0.116856803059932	280.544053699892	2.33690810297317	76.8105689599339	23.5682248422834
123	pipis	S6	penult	i	light	out-of-focus	non-final	0.080742199083147	217.632795947276	6.81048422519376	74.6113909950449	30.7021404091058
123	pipis	S6	ultima	i	light	out-of-focus	non-final	0.152163485389678	147.394504538563	-14.3476766609896	75.62667255121	28.0542551341656
124	pipis	S6	penult	i	light	out-of-focus	non-final	0.071186393776429	220.662899121664	5.33842361219136	75.1432266200074	28.1190294694724
124	pipis	S6	ultima	i	light	out-of-focus	non-final	0.158603099494144	283.89577801211	6.49311231791492	74.7854399557644	22.1483854742302
126	sinting	S6	penult	i	heavy	out-of-focus	non-final	0.052056516825473	224.42611358561	11.2735771757924	74.8085327285612	32.9711042466608
126	sinting	S6	ultima	i	heavy	out-of-focus	non-final	0.157741859672683	132.810979929744	-15.9452613848394	76.1039739359007	29.1244824958216
127	sinting	S6	penult	i	heavy	out-of-focus	non-final	0.080142062231175	220.666931122959	12.645655601807	74.9442019138968	32.5469138257412
127	sinting	S6	ultima	i	heavy	out-of-focus	non-final	0.148037957265274	261.583811775095	7.25684390332898	76.5564571876894	23.0966870432791
128	sinting	S6	penult	i	heavy	out-of-focus	non-final	0.069943453970836	225.612037081654	11.4361403923119	76.187379710922	34.0391957333172
128	sinting	S6	ultima	i	heavy	out-of-focus	non-final	0.153803721069153	113.527454340185	-26.4253824044263	75.8914858679745	26.0042920627479
129	sinting	S6	penult	i	heavy	out-of-focus	non-final	0.072863190255021	215.983522541352	11.3509505524782	75.1637194746874	34.355690535752
129	sinting	S6	ultima	i	heavy	out-of-focus	non-final	0.109734124643637	231.226646405381	4.18407669579511	77.1788027042506	24.2688496816442
131	tatap	S6	penult	a	light	out-of-focus	non-final	0.09422459927066	216.517552745333	7.13850281620627	76.234634436677	27.4780806423768
131	tatap	S6	ultima	a	light	out-of-focus	non-final	0.077397462817658	279.397901225064	5.82745832956371	77.2173825774661	23.3794648464843
132	tatap	S6	penult	a	light	out-of-focus	non-final	0.067315776947794	216.519783386758	6.4867651216715	75.6229992518888	26.9043193879919
132	tatap	S6	ultima	a	light	out-of-focus	non-final	0.070861107906126	138.804579924523	-12.9670558770804	75.7719517848736	29.5630021829983
133	tatap	S6	penult	a	light	out-of-focus	non-final	0.069417498470102	223.54296468629	7.52267437210246	75.2633168711701	28.5076874462734
133	tatap	S6	ultima	a	light	out-of-focus	non-final	0.082543077672426	259.42057241758	6.57683619104274	77.8166427594562	23.9091542558402
134	tatap	S6	penult	a	light	out-of-focus	non-final	0.078993467839723	220.335962498967	5.57283501948215	75.9916709800798	26.4524863450865
134	tatap	S6	ultima	a	light	out-of-focus	non-final	0.109507949792146	259.718267419221	9.63070785867895	77.1359645106126	26.1825155305974
136	cete	S6	penult	e	light	out-of-focus	non-final	0.038469549683214	226.59366599865	5.36100918089812	73.8548604520751	25.7611891472777
136	cete	S6	ultima	e	light	out-of-focus	non-final	0.193910061232259	264.037459791951	-0.864663931471505	78.9792948860919	30.5577086328541
137	cete	S6	penult	e	light	out-of-focus	non-final	0.03342585554276	236.592562568343	7.93423559096731	73.8710313263397	27.8224317791794
137	cete	S6	ultima	e	light	out-of-focus	non-final	0.140172853922081	262.188694926675	2.10857053054674	78.4431136197076	28.0129018744397
138	cete	S6	penult	e	light	out-of-focus	non-final	0.019929673671868	253.235981618317	12.8326304190993	70.2966288350769	22.7678788192148
138	cete	S6	ultima	e	light	out-of-focus	non-final	0.184830343568592	299.172488571017	5.13283667453016	76.7680887307405	25.1839807268025
139	cete	S6	penult	e	light	out-of-focus	non-final	0.033102397051152	232.878810088075	6.1306236807516	74.0843612142034	25.3587608135215
139	cete	S6	ultima	e	light	out-of-focus	non-final	0.193987121641158	294.387529564405	5.01870280742725	77.5946460766304	26.8106264682285
141	tungku	S6	penult	u	heavy	out-of-focus	non-final	0.08167912904446	216.080543272544	6.07892348958295	77.4147959519573	40.622087518786
141	tungku	S6	ultima	u	heavy	out-of-focus	non-final	0.166367641419356	250.170854414849	6.08125361234402	76.0115902191126	32.6203317695293
142	tungku	S6	penult	u	heavy	out-of-focus	non-final	0.082193840237892	215.037611199461	7.85366693816606	77.2559420114427	42.614425182562
142	tungku	S6	ultima	u	heavy	out-of-focus	non-final	0.235394469228595	270.320880698464	6.49021438347555	76.141382416379	34.980527970713
143	tungku	S6	penult	u	heavy	out-of-focus	non-final	0.085435295374737	218.215353481612	7.37417030603259	76.3603136146833	43.0368677004439
143	tungku	S6	ultima	u	heavy	out-of-focus	non-final	0.246411472024874	137.986102024345	-20.01920913575	74.5577217355524	40.1638560879984
144	tungku	S6	penult	u	heavy	out-of-focus	non-final	0.077761244777435	214.631294199601	6.88036775234524	76.5148266168995	40.0221739651298
144	tungku	S6	ultima	u	heavy	out-of-focus	non-final	0.255814623960873	117.89733526399	-24.1904810220961	75.2521618504258	37.8457258317268
146	tutus	S6	penult	u	light	out-of-focus	non-final	0.067674332850174	214.999574656367	3.39397797122544	75.8721307470146	36.5733764883366
146	tutus	S6	ultima	u	light	out-of-focus	non-final	0.119790162363643	252.891225157091	-0.255134419635887	78.4944241374883	28.7327339681026
147	tutus	S6	penult	u	light	out-of-focus	non-final	0.066103670947655	204.647752678555	4.42285312751677	73.0010992200853	39.8292797567626
147	tutus	S6	ultima	u	light	out-of-focus	non-final	0.160309599165544	245.01581892059	3.04252826264627	78.2262373216968	28.2308125926802
148	tutus	S6	penult	u	light	out-of-focus	non-final	0.070660173617739	204.720738825081	4.57050644402364	72.6253974042123	36.7328212173125
148	tutus	S6	ultima	u	light	out-of-focus	non-final	0.168454555614403	233.026663382773	2.22368615885903	78.6171436729897	30.1055423414852
149	tutus	S6	penult	u	light	out-of-focus	non-final	0.07387619752285	211.846197732013	1.26610466797845	74.3933255987363	38.1967950415905
149	tutus	S6	ultima	u	light	out-of-focus	non-final	0.13144930117619	267.089719335161	0.272198198863407	78.4180551304361	25.4832312238611
151	cingki	S6	penult	i	heavy	out-of-focus	non-final	0.060982258932768	224.877646088608	14.0608900784594	76.3245493273023	25.5759389896796
151	cingki	S6	ultima	i	heavy	out-of-focus	non-final	0.209043771138681	265.565942801647	11.7979594644788	74.0420454388805	20.6183254410468
152	cingki	S6	penult	i	heavy	out-of-focus	non-final	0.043995319211831	221.011193709294	13.558096519862	75.5370793546373	32.1311855119171
152	cingki	S6	ultima	i	heavy	out-of-focus	non-final	0.234053136269608	244.79039803283	8.58120765567545	74.9743948247905	27.0161573072633
153	cingki	S6	penult	i	heavy	out-of-focus	non-final	0.052358690723736	223.498523446927	14.3032326890116	76.0648165126917	27.6764555476254
153	cingki	S6	ultima	i	heavy	out-of-focus	non-final	0.15991611686718	251.250897767051	11.1917587617397	75.1977094747148	21.2937099689955
154	cingki	S6	penult	i	heavy	out-of-focus	non-final	0.039196900592287	223.366809998183	15.2460191842519	74.7190263979004	28.5260221817742
154	cingki	S6	ultima	i	heavy	out-of-focus	non-final	0.157234877011433	252.834850014996	12.8201317752261	75.7893822802717	23.4889028530854
156	titi	S6	penult	i	light	out-of-focus	non-final	0.067914691214128	211.009721101105	9.50838340596631	71.685521649704	24.3016550317514
156	titi	S6	ultima	i	light	out-of-focus	non-final	0.220170095662411	264.314595434042	8.33617841078201	76.0526534993545	23.2529892222345
157	titi	S6	penult	i	light	out-of-focus	non-final	0.071991500708236	214.169968308408	10.5230515283517	70.3724191606272	26.4585543448124
157	titi	S6	ultima	i	light	out-of-focus	non-final	0.243278001275485	293.902762774864	16.7593601081497	76.2049575592401	24.2244944969974
158	titi	S6	penult	i	light	out-of-focus	non-final	0.077473218949194	214.49121976029	10.4539712436195	72.0686332485809	28.1825788733154
158	titi	S6	ultima	i	light	out-of-focus	non-final	0.246251624110641	265.07240748833	12.470028616243	76.04071157117	25.0744703776148
159	titi	S6	penult	i	light	out-of-focus	non-final	0.089854071620266	220.793260652165	7.42060932279724	74.1503350247686	29.5554143695701
159	titi	S6	ultima	i	light	out-of-focus	non-final	0.231690896366217	275.506375899893	12.1007306667715	75.9705282222486	24.539027421963
161	susu	S6	penult	u	light	out-of-focus	non-final	0.097292828568243	212.479654119103	6.97847059548351	73.4699600025212	36.0820795760032
161	susu	S6	ultima	u	light	out-of-focus	non-final	0.191447552887439	266.17115318495	3.7474086051699	77.7476345446442	32.7191488241911
162	susu	S6	penult	u	light	out-of-focus	non-final	0.077668929890024	214.997997594092	8.29777813063009	73.5419398050983	32.9894860651842
162	susu	S6	ultima	u	light	out-of-focus	non-final	0.202097775716538	273.099383914704	4.72720892927536	77.802661020267	32.031744264075
163	susu	S6	penult	u	light	out-of-focus	non-final	0.106218838431232	210.106438830387	10.1866754450414	72.5699413485138	34.9184510164208
163	susu	S6	ultima	u	light	out-of-focus	non-final	0.256864684559332	260.581660009025	7.38582557875205	76.0600211471388	37.2122161908727
164	susu	S6	penult	u	light	out-of-focus	non-final	0.081095767007355	213.649451055173	10.2261953028465	72.1398746231792	37.3374018382516
164	susu	S6	ultima	u	light	out-of-focus	non-final	0.243678908672337	144.654806085379	-23.9283796793753	75.539726505153	36.5184336775023
166	tempe	S6	penult	e	heavy	out-of-focus	non-final	0.035427899946399	224.379669508796	11.7564851464161	77.12285734852	35.3804187840014
166	tempe	S6	ultima	e	heavy	out-of-focus	non-final	0.188420402966813	259.874677229695	2.97622332107939	79.5437045413466	33.1043067582861
167	tempe	S6	penult	e	heavy	out-of-focus	non-final	0.034171484317085	226.590489347275	11.4103707026685	77.4184095300337	39.4917057237827
167	tempe	S6	ultima	e	heavy	out-of-focus	non-final	0.235812877913986	273.172371509792	3.48814999455543	77.9982167119482	29.2909139370495
168	tempe	S6	penult	e	heavy	out-of-focus	non-final	0.044274924695628	221.923199690097	11.8624193424304	77.1414319350526	33.4557736805771
168	tempe	S6	ultima	e	heavy	out-of-focus	non-final	0.242028499754724	255.806321044776	6.63546526787892	77.375539046801	29.6636647565175
169	tempe	S6	penult	e	heavy	out-of-focus	non-final	0.038650035751289	225.57701199088	11.5618103893671	76.7533200989641	36.0149104892216
169	tempe	S6	ultima	e	heavy	out-of-focus	non-final	0.209710080528566	247.915329734568	3.51454986664287	75.9935681953895	32.2067243721551
172	tutus	S6	penult	u	light	in-focus	non-final	0.074758709366506	219.855695226568	3.30839620106898	78.1786830188154	34.3764104770526
172	tutus	S6	ultima	u	light	in-focus	non-final	0.163454015035995	265.804598765318	-0.256374386995496	80.4789172880282	28.6351817197799
173	titi	S6	penult	i	light	in-focus	non-final	0.059472104571569	213.941940583537	7.62624178021553	72.7285252140488	30.1881641235032
173	titi	S6	ultima	i	light	in-focus	non-final	0.203568306093757	253.23816889531	12.3419316348933	77.4934758407549	23.2363576916349
174	tungku	S6	penult	u	heavy	in-focus	non-final	0.034345064902254	227.413825749219	10.1737722901761	78.3790499238895	41.8660243546534
174	tungku	S6	ultima	u	heavy	in-focus	non-final	0.172422512231606	261.308773789887	5.54744677150448	77.643459833763	33.9424118329169
175	tungku	S6	penult	u	heavy	in-focus	non-final	0.061539136996771	222.00776609498	7.92121909629996	77.3690722756358	43.8436906511009
175	tungku	S6	ultima	u	heavy	in-focus	non-final	0.203060289774385	237.940441285285	3.82676029043824	77.2422841722733	34.4013256337366
176	cingki	S6	penult	i	heavy	in-focus	non-final	0.04757841918331	230.595297186228	15.3704055865406	77.225483321718	30.6817106763097
176	cingki	S6	ultima	i	heavy	in-focus	non-final	0.190349174721405	252.107900030276	13.4656575943145	75.7581233667952	24.3208776615185
177	tuntun	S6	penult	u	heavy	in-focus	non-final	0.06215518535214	219.416299211941	9.43083845228857	76.0059712731334	42.7073910608238
177	tuntun	S6	ultima	u	heavy	in-focus	non-final	0.127852830241409	228.495410067956	5.04281100581404	77.7416477798501	30.6039189852681
178	tempe	S6	penult	e	heavy	in-focus	non-final	0.039218894860596	244.658992514643	10.5151817167297	76.9417491976161	29.4679666350691
178	tempe	S6	ultima	e	heavy	in-focus	non-final	0.241347048615808	223.246666074873	2.14709467526254	77.4307177293706	34.1057997357141
179	tutus	S6	penult	u	light	in-focus	non-final	0.064989559349442	211.173441899669	3.54213219475201	74.4519702763529	35.5630976471805
179	tutus	S6	ultima	u	light	in-focus	non-final	0.16446262994441	226.510079173617	2.24433752250043	77.6312945278282	31.8171437060361
180	cete	S6	penult	e	light	in-focus	non-final	0.041519263666942	232.74938933015	5.54829314560296	74.4242832401439	23.846665743691
180	cete	S6	ultima	e	light	in-focus	non-final	0.283161914993343	253.412119829863	-1.66408453665156	78.9226223618644	28.5491028168061
181	tungku	S6	penult	u	heavy	in-focus	non-final	0.059414701732521	245.522987999224	5.98326014562523	78.5260668452708	40.6334372881048
